"","change","no_change","x","y","t1","t2","taxon","mag"
"48477","no_change","no_change",589000,742000,300,1600,"HEMLOCK",NA
"48478","no_change","no_change",589000,766000,300,1600,"HEMLOCK",NA
"48479","no_change","no_change",589000,790000,300,1600,"HEMLOCK",NA
"48480","no_change","no_change",589000,814000,300,1600,"HEMLOCK",NA
"48481","no_change","no_change",589000,838000,300,1600,"HEMLOCK",NA
"48482","no_change","no_change",589000,862000,300,1600,"HEMLOCK",0.00175998687775705
"48483","no_change","uncertain",589000,886000,300,1600,"HEMLOCK",0.00499384451344778
"48484","no_change","uncertain",589000,910000,300,1600,"HEMLOCK",0.00948938854682612
"48485","no_change","uncertain",589000,934000,300,1600,"HEMLOCK",0.0108574130995998
"48486","no_change","uncertain",589000,958000,300,1600,"HEMLOCK",0.00167991043520898
"48487","no_change","uncertain",589000,982000,300,1600,"HEMLOCK",-0.0125933242493693
"48488","no_change","uncertain",589000,1006000,300,1600,"HEMLOCK",-0.0227674822470998
"48489","no_change","uncertain",589000,1030000,300,1600,"HEMLOCK",-0.0308293888653604
"48490","no_change","uncertain",589000,1054000,300,1600,"HEMLOCK",-0.0408670163215885
"48491","no_change","uncertain",589000,1078000,300,1600,"HEMLOCK",-0.0500517776374794
"48492","no_change","uncertain",589000,1102000,300,1600,"HEMLOCK",-0.051363138637517
"48493","no_change","uncertain",589000,1126000,300,1600,"HEMLOCK",-0.0474872846170172
"48494","no_change","uncertain",589000,1150000,300,1600,"HEMLOCK",-0.0450894092075648
"48495","no_change","uncertain",589000,1174000,300,1600,"HEMLOCK",-0.0334846152834046
"48496","no_change","no_change",613000,670000,300,1600,"HEMLOCK",NA
"48497","no_change","no_change",613000,694000,300,1600,"HEMLOCK",NA
"48498","no_change","no_change",613000,718000,300,1600,"HEMLOCK",NA
"48499","no_change","no_change",613000,742000,300,1600,"HEMLOCK",NA
"48500","no_change","no_change",613000,766000,300,1600,"HEMLOCK",NA
"48501","no_change","no_change",613000,790000,300,1600,"HEMLOCK",NA
"48502","no_change","no_change",613000,814000,300,1600,"HEMLOCK",NA
"48503","no_change","no_change",613000,838000,300,1600,"HEMLOCK",NA
"48504","no_change","no_change",613000,862000,300,1600,"HEMLOCK",NA
"48505","no_change","uncertain",613000,886000,300,1600,"HEMLOCK",0.00383173301312969
"48506","no_change","uncertain",613000,910000,300,1600,"HEMLOCK",0.00841224770256778
"48507","no_change","uncertain",613000,934000,300,1600,"HEMLOCK",0.0106056957047021
"48508","no_change","uncertain",613000,958000,300,1600,"HEMLOCK",0.00616560161757852
"48509","no_change","uncertain",613000,982000,300,1600,"HEMLOCK",-0.00305069555362649
"48510","no_change","uncertain",613000,1006000,300,1600,"HEMLOCK",-0.0166712024506596
"48511","no_change","uncertain",613000,1030000,300,1600,"HEMLOCK",-0.030287969327991
"48512","no_change","uncertain",613000,1054000,300,1600,"HEMLOCK",-0.0424372849652074
"48513","no_change","uncertain",613000,1078000,300,1600,"HEMLOCK",-0.0459402105596529
"48514","no_change","uncertain",613000,1102000,300,1600,"HEMLOCK",-0.0393858693626711
"48515","no_change","uncertain",613000,1126000,300,1600,"HEMLOCK",-0.0299549490315594
"48516","no_change","uncertain",613000,1150000,300,1600,"HEMLOCK",-0.0280087746589797
"48517","no_change","uncertain",613000,1198000,300,1600,"HEMLOCK",-0.0115306306281627
"48518","no_change","no_change",637000,814000,300,1600,"HEMLOCK",NA
"48519","no_change","no_change",637000,838000,300,1600,"HEMLOCK",NA
"48520","no_change","uncertain",637000,862000,300,1600,"HEMLOCK",0.00199025646789123
"48521","no_change","uncertain",637000,886000,300,1600,"HEMLOCK",0.00335063869086525
"48522","no_change","uncertain",637000,934000,300,1600,"HEMLOCK",0.00880033667527
"48523","no_change","uncertain",637000,958000,300,1600,"HEMLOCK",0.00915380332506193
"48524","no_change","uncertain",637000,982000,300,1600,"HEMLOCK",0.00496041072687717
"48525","no_change","uncertain",637000,1006000,300,1600,"HEMLOCK",-0.00873668369031965
"48526","no_change","uncertain",637000,1030000,300,1600,"HEMLOCK",-0.0223656676334725
"48527","no_change","uncertain",637000,1054000,300,1600,"HEMLOCK",-0.0358060903005026
"48528","no_change","uncertain",637000,1078000,300,1600,"HEMLOCK",-0.0383540374178667
"48529","no_change","uncertain",637000,1102000,300,1600,"HEMLOCK",-0.0285489928219763
"48530","no_change","uncertain",637000,1126000,300,1600,"HEMLOCK",-0.00953680434641843
"48531","no_change","uncertain",637000,1150000,300,1600,"HEMLOCK",-0.014395641132085
"48532","no_change","no_change",661000,886000,300,1600,"HEMLOCK",0.00235139170599819
"48533","no_change","uncertain",661000,910000,300,1600,"HEMLOCK",0.00377642674880738
"48534","no_change","uncertain",661000,982000,300,1600,"HEMLOCK",0.00268870110552916
"48535","no_change","uncertain",661000,1006000,300,1600,"HEMLOCK",-0.00256635916375047
"48536","no_change","uncertain",661000,1030000,300,1600,"HEMLOCK",-0.0115551148509786
"48537","no_change","uncertain",661000,1054000,300,1600,"HEMLOCK",-0.0257493032792399
"48538","no_change","uncertain",661000,1078000,300,1600,"HEMLOCK",-0.0293697856577204
"48539","no_change","uncertain",661000,1102000,300,1600,"HEMLOCK",-0.0243885544206934
"48540","no_change","uncertain",661000,1126000,300,1600,"HEMLOCK",-0.0166195243960222
"48541","no_change","uncertain",661000,1150000,300,1600,"HEMLOCK",-0.0144244714537766
"48542","no_change","uncertain",685000,934000,300,1600,"HEMLOCK",0.00209387118373265
"48543","no_change","uncertain",685000,1006000,300,1600,"HEMLOCK",-0.00588759752025097
"48544","no_change","uncertain",685000,1030000,300,1600,"HEMLOCK",-0.0136433715780715
"48545","no_change","uncertain",685000,1054000,300,1600,"HEMLOCK",-0.023536708756003
"48546","no_change","uncertain",685000,1078000,300,1600,"HEMLOCK",-0.0214077409516547
"48547","no_change","uncertain",685000,1102000,300,1600,"HEMLOCK",-0.0191151650731352
"48548","no_change","uncertain",709000,1030000,300,1600,"HEMLOCK",-0.0299757702263899
"48549","no_change","uncertain",709000,1054000,300,1600,"HEMLOCK",-0.0400083063876329
"48550","no_change","uncertain",709000,1078000,300,1600,"HEMLOCK",-0.0312031732423252
"48551","no_change","uncertain",709000,1102000,300,1600,"HEMLOCK",-0.0215056616883307
"48552","no_change","uncertain",733000,1054000,300,1600,"HEMLOCK",-0.0749867257333594
"48553","no_change","uncertain",733000,1078000,300,1600,"HEMLOCK",-0.0542193471943438
"48554","no_change","uncertain",733000,1102000,300,1600,"HEMLOCK",-0.0307973867791552
"48555","no_change","uncertain",757000,1054000,300,1600,"HEMLOCK",-0.065331296713473
"48556","no_change","uncertain",757000,1078000,300,1600,"HEMLOCK",-0.0572148349998388
"48557","no_change","uncertain",757000,1102000,300,1600,"HEMLOCK",-0.0358755324645716
"48558","no_change","uncertain",781000,1054000,300,1600,"HEMLOCK",-0.0476640221625707
"48559","no_change","uncertain",781000,1078000,300,1600,"HEMLOCK",-0.0451611745019816
"48560","no_change","uncertain",781000,1102000,300,1600,"HEMLOCK",-0.0330571236897018
"48561","no_change","uncertain",805000,1054000,300,1600,"HEMLOCK",-0.0307180798465492
"48562","no_change","uncertain",805000,1078000,300,1600,"HEMLOCK",-0.0304521228228158
"48563","no_change","uncertain",805000,1102000,300,1600,"HEMLOCK",-0.0247226034891004
"48564","no_change","uncertain",805000,1126000,300,1600,"HEMLOCK",-0.0169479590637951
"48565","no_change","uncertain",829000,1078000,300,1600,"HEMLOCK",-0.0154250961560863
"48566","no_change","uncertain",829000,1102000,300,1600,"HEMLOCK",-0.0124079840538804
"48567","no_change","uncertain",853000,1078000,300,1600,"HEMLOCK",-0.00670979093419421
"48568","no_change","uncertain",853000,1102000,300,1600,"HEMLOCK",-0.00502271973812551
"48569","no_change","uncertain",853000,1126000,300,1600,"HEMLOCK",-0.00597863343702127
"48570","no_change","uncertain",877000,1054000,300,1600,"HEMLOCK",-0.00421880320014832
"48571","no_change","uncertain",877000,1078000,300,1600,"HEMLOCK",-0.00372491567830782
"48572","no_change","uncertain",901000,1054000,300,1600,"HEMLOCK",-0.00243954268093768
"48573","no_change","uncertain",901000,1078000,300,1600,"HEMLOCK",-0.00220578803485585
"48574","no_change","uncertain",925000,1054000,300,1600,"HEMLOCK",-0.00238389794539813
"48575","no_change","uncertain",925000,1078000,300,1600,"HEMLOCK",-0.00227308940668855
"48576","no_change","no_change",973000,1054000,300,1600,"HEMLOCK",-0.00269060850144873
"48577","no_change","no_change",-59000,862000,200,1600,"HEMLOCK",NA
"48578","no_change","no_change",-59000,886000,200,1600,"HEMLOCK",NA
"48579","no_change","no_change",-59000,910000,200,1600,"HEMLOCK",NA
"48580","no_change","no_change",-35000,862000,200,1600,"HEMLOCK",NA
"48581","no_change","no_change",-35000,886000,200,1600,"HEMLOCK",NA
"48582","no_change","no_change",-35000,910000,200,1600,"HEMLOCK",NA
"48583","no_change","no_change",-35000,934000,200,1600,"HEMLOCK",NA
"48584","no_change","no_change",-35000,958000,200,1600,"HEMLOCK",NA
"48585","no_change","no_change",-35000,1078000,200,1600,"HEMLOCK",NA
"48586","no_change","no_change",-35000,1102000,200,1600,"HEMLOCK",NA
"48587","no_change","no_change",-35000,982000,200,1600,"HEMLOCK",NA
"48588","no_change","no_change",-35000,1006000,200,1600,"HEMLOCK",NA
"48589","no_change","no_change",-11000,862000,200,1600,"HEMLOCK",NA
"48590","no_change","no_change",-11000,886000,200,1600,"HEMLOCK",NA
"48591","no_change","no_change",-11000,910000,200,1600,"HEMLOCK",NA
"48592","no_change","no_change",-11000,934000,200,1600,"HEMLOCK",NA
"48593","no_change","no_change",-11000,958000,200,1600,"HEMLOCK",NA
"48594","no_change","no_change",-11000,982000,200,1600,"HEMLOCK",NA
"48595","no_change","no_change",-11000,1006000,200,1600,"HEMLOCK",NA
"48596","no_change","no_change",-11000,1030000,200,1600,"HEMLOCK",NA
"48597","no_change","no_change",-11000,1054000,200,1600,"HEMLOCK",NA
"48598","no_change","no_change",-11000,1078000,200,1600,"HEMLOCK",NA
"48599","no_change","no_change",-11000,1102000,200,1600,"HEMLOCK",NA
"48600","no_change","no_change",-11000,1126000,200,1600,"HEMLOCK",NA
"48601","no_change","no_change",-11000,1150000,200,1600,"HEMLOCK",NA
"48602","no_change","no_change",-11000,1174000,200,1600,"HEMLOCK",NA
"48603","no_change","no_change",-11000,1198000,200,1600,"HEMLOCK",NA
"48604","no_change","no_change",-11000,1222000,200,1600,"HEMLOCK",NA
"48605","no_change","no_change",-11000,1246000,200,1600,"HEMLOCK",NA
"48606","no_change","no_change",-11000,1270000,200,1600,"HEMLOCK",NA
"48607","no_change","no_change",-11000,1294000,200,1600,"HEMLOCK",NA
"48608","no_change","no_change",-11000,1318000,200,1600,"HEMLOCK",NA
"48609","no_change","no_change",-11000,1342000,200,1600,"HEMLOCK",NA
"48610","no_change","no_change",-11000,1366000,200,1600,"HEMLOCK",NA
"48611","no_change","no_change",-11000,1390000,200,1600,"HEMLOCK",NA
"48612","no_change","no_change",-11000,1414000,200,1600,"HEMLOCK",NA
"48613","no_change","no_change",-11000,1438000,200,1600,"HEMLOCK",NA
"48614","no_change","no_change",-11000,1462000,200,1600,"HEMLOCK",NA
"48615","no_change","no_change",13000,862000,200,1600,"HEMLOCK",NA
"48616","no_change","no_change",13000,886000,200,1600,"HEMLOCK",NA
"48617","no_change","no_change",13000,910000,200,1600,"HEMLOCK",NA
"48618","no_change","no_change",13000,934000,200,1600,"HEMLOCK",NA
"48619","no_change","no_change",13000,958000,200,1600,"HEMLOCK",NA
"48620","no_change","no_change",13000,982000,200,1600,"HEMLOCK",NA
"48621","no_change","no_change",13000,1006000,200,1600,"HEMLOCK",NA
"48622","no_change","no_change",13000,1030000,200,1600,"HEMLOCK",NA
"48623","no_change","no_change",13000,1054000,200,1600,"HEMLOCK",NA
"48624","no_change","no_change",13000,1078000,200,1600,"HEMLOCK",NA
"48625","no_change","no_change",13000,1102000,200,1600,"HEMLOCK",NA
"48626","no_change","no_change",13000,1126000,200,1600,"HEMLOCK",NA
"48627","no_change","no_change",13000,1150000,200,1600,"HEMLOCK",NA
"48628","no_change","no_change",13000,1174000,200,1600,"HEMLOCK",NA
"48629","no_change","no_change",13000,1198000,200,1600,"HEMLOCK",NA
"48630","no_change","no_change",13000,1222000,200,1600,"HEMLOCK",NA
"48631","no_change","no_change",13000,1246000,200,1600,"HEMLOCK",NA
"48632","no_change","no_change",13000,1270000,200,1600,"HEMLOCK",NA
"48633","no_change","no_change",13000,1294000,200,1600,"HEMLOCK",NA
"48634","no_change","no_change",13000,1318000,200,1600,"HEMLOCK",NA
"48635","no_change","no_change",13000,1342000,200,1600,"HEMLOCK",NA
"48636","no_change","no_change",13000,1366000,200,1600,"HEMLOCK",NA
"48637","no_change","no_change",13000,1390000,200,1600,"HEMLOCK",NA
"48638","no_change","no_change",13000,1414000,200,1600,"HEMLOCK",NA
"48639","no_change","no_change",13000,1438000,200,1600,"HEMLOCK",NA
"48640","no_change","no_change",13000,1462000,200,1600,"HEMLOCK",NA
"48641","no_change","no_change",37000,862000,200,1600,"HEMLOCK",NA
"48642","no_change","no_change",37000,886000,200,1600,"HEMLOCK",NA
"48643","no_change","no_change",37000,910000,200,1600,"HEMLOCK",NA
"48644","no_change","no_change",37000,934000,200,1600,"HEMLOCK",NA
"48645","no_change","no_change",37000,958000,200,1600,"HEMLOCK",NA
"48646","no_change","no_change",37000,982000,200,1600,"HEMLOCK",NA
"48647","no_change","no_change",37000,1006000,200,1600,"HEMLOCK",NA
"48648","no_change","no_change",37000,1030000,200,1600,"HEMLOCK",NA
"48649","no_change","no_change",37000,1054000,200,1600,"HEMLOCK",NA
"48650","no_change","no_change",37000,1078000,200,1600,"HEMLOCK",NA
"48651","no_change","no_change",37000,1102000,200,1600,"HEMLOCK",NA
"48652","no_change","no_change",37000,1126000,200,1600,"HEMLOCK",NA
"48653","no_change","no_change",37000,1150000,200,1600,"HEMLOCK",NA
"48654","no_change","no_change",37000,1174000,200,1600,"HEMLOCK",NA
"48655","no_change","no_change",37000,1198000,200,1600,"HEMLOCK",NA
"48656","no_change","no_change",37000,1222000,200,1600,"HEMLOCK",NA
"48657","no_change","no_change",37000,1246000,200,1600,"HEMLOCK",NA
"48658","no_change","no_change",37000,1270000,200,1600,"HEMLOCK",NA
"48659","no_change","no_change",37000,1294000,200,1600,"HEMLOCK",NA
"48660","no_change","no_change",37000,1318000,200,1600,"HEMLOCK",NA
"48661","no_change","no_change",37000,1342000,200,1600,"HEMLOCK",NA
"48662","no_change","no_change",37000,1366000,200,1600,"HEMLOCK",NA
"48663","no_change","no_change",37000,1390000,200,1600,"HEMLOCK",NA
"48664","no_change","no_change",37000,1414000,200,1600,"HEMLOCK",NA
"48665","no_change","no_change",37000,1438000,200,1600,"HEMLOCK",NA
"48666","no_change","no_change",61000,862000,200,1600,"HEMLOCK",NA
"48667","no_change","no_change",61000,886000,200,1600,"HEMLOCK",NA
"48668","no_change","no_change",61000,910000,200,1600,"HEMLOCK",NA
"48669","no_change","no_change",61000,934000,200,1600,"HEMLOCK",NA
"48670","no_change","no_change",61000,958000,200,1600,"HEMLOCK",NA
"48671","no_change","no_change",61000,982000,200,1600,"HEMLOCK",NA
"48672","no_change","no_change",61000,1006000,200,1600,"HEMLOCK",NA
"48673","no_change","no_change",61000,1030000,200,1600,"HEMLOCK",NA
"48674","no_change","no_change",61000,1054000,200,1600,"HEMLOCK",NA
"48675","no_change","no_change",61000,1078000,200,1600,"HEMLOCK",NA
"48676","no_change","no_change",61000,1102000,200,1600,"HEMLOCK",NA
"48677","no_change","no_change",61000,1126000,200,1600,"HEMLOCK",NA
"48678","no_change","no_change",61000,1150000,200,1600,"HEMLOCK",NA
"48679","no_change","no_change",61000,1174000,200,1600,"HEMLOCK",NA
"48680","no_change","no_change",61000,1198000,200,1600,"HEMLOCK",NA
"48681","no_change","no_change",61000,1222000,200,1600,"HEMLOCK",NA
"48682","no_change","no_change",61000,1246000,200,1600,"HEMLOCK",NA
"48683","no_change","no_change",61000,1270000,200,1600,"HEMLOCK",NA
"48684","no_change","no_change",61000,1294000,200,1600,"HEMLOCK",NA
"48685","no_change","no_change",61000,1318000,200,1600,"HEMLOCK",NA
"48686","no_change","no_change",61000,1342000,200,1600,"HEMLOCK",NA
"48687","no_change","no_change",61000,1366000,200,1600,"HEMLOCK",NA
"48688","no_change","no_change",61000,1390000,200,1600,"HEMLOCK",NA
"48689","no_change","no_change",61000,1414000,200,1600,"HEMLOCK",NA
"48690","no_change","no_change",61000,1438000,200,1600,"HEMLOCK",NA
"48691","no_change","no_change",61000,838000,200,1600,"HEMLOCK",NA
"48692","no_change","no_change",85000,838000,200,1600,"HEMLOCK",NA
"48693","no_change","no_change",85000,862000,200,1600,"HEMLOCK",NA
"48694","no_change","no_change",85000,886000,200,1600,"HEMLOCK",NA
"48695","no_change","no_change",85000,910000,200,1600,"HEMLOCK",NA
"48696","no_change","no_change",85000,934000,200,1600,"HEMLOCK",NA
"48697","no_change","no_change",85000,958000,200,1600,"HEMLOCK",NA
"48698","no_change","no_change",85000,982000,200,1600,"HEMLOCK",NA
"48699","no_change","no_change",85000,1006000,200,1600,"HEMLOCK",NA
"48700","no_change","no_change",85000,1030000,200,1600,"HEMLOCK",NA
"48701","no_change","no_change",85000,1054000,200,1600,"HEMLOCK",NA
"48702","no_change","no_change",85000,1078000,200,1600,"HEMLOCK",NA
"48703","no_change","no_change",85000,1102000,200,1600,"HEMLOCK",NA
"48704","no_change","no_change",85000,1126000,200,1600,"HEMLOCK",NA
"48705","no_change","no_change",85000,1150000,200,1600,"HEMLOCK",NA
"48706","no_change","no_change",85000,1174000,200,1600,"HEMLOCK",NA
"48707","no_change","no_change",85000,1198000,200,1600,"HEMLOCK",NA
"48708","no_change","no_change",85000,1222000,200,1600,"HEMLOCK",NA
"48709","no_change","no_change",85000,1246000,200,1600,"HEMLOCK",NA
"48710","no_change","no_change",85000,1270000,200,1600,"HEMLOCK",NA
"48711","no_change","no_change",85000,1294000,200,1600,"HEMLOCK",NA
"48712","no_change","no_change",85000,1318000,200,1600,"HEMLOCK",NA
"48713","no_change","no_change",85000,1342000,200,1600,"HEMLOCK",NA
"48714","no_change","no_change",85000,1366000,200,1600,"HEMLOCK",NA
"48715","no_change","no_change",85000,1390000,200,1600,"HEMLOCK",NA
"48716","no_change","no_change",85000,1414000,200,1600,"HEMLOCK",NA
"48717","no_change","no_change",85000,1438000,200,1600,"HEMLOCK",NA
"48718","no_change","no_change",109000,838000,200,1600,"HEMLOCK",NA
"48719","no_change","no_change",109000,862000,200,1600,"HEMLOCK",NA
"48720","no_change","no_change",109000,886000,200,1600,"HEMLOCK",NA
"48721","no_change","no_change",109000,910000,200,1600,"HEMLOCK",NA
"48722","no_change","no_change",109000,934000,200,1600,"HEMLOCK",NA
"48723","no_change","no_change",109000,958000,200,1600,"HEMLOCK",NA
"48724","no_change","no_change",109000,982000,200,1600,"HEMLOCK",NA
"48725","no_change","no_change",109000,1006000,200,1600,"HEMLOCK",NA
"48726","no_change","no_change",109000,1030000,200,1600,"HEMLOCK",NA
"48727","no_change","no_change",109000,1054000,200,1600,"HEMLOCK",NA
"48728","no_change","no_change",109000,1078000,200,1600,"HEMLOCK",NA
"48729","no_change","no_change",109000,1102000,200,1600,"HEMLOCK",NA
"48730","no_change","no_change",109000,1126000,200,1600,"HEMLOCK",NA
"48731","no_change","no_change",109000,1150000,200,1600,"HEMLOCK",NA
"48732","no_change","no_change",109000,1174000,200,1600,"HEMLOCK",NA
"48733","no_change","no_change",109000,1198000,200,1600,"HEMLOCK",NA
"48734","no_change","no_change",109000,1222000,200,1600,"HEMLOCK",NA
"48735","no_change","no_change",109000,1246000,200,1600,"HEMLOCK",NA
"48736","no_change","no_change",109000,1270000,200,1600,"HEMLOCK",NA
"48737","no_change","no_change",109000,1294000,200,1600,"HEMLOCK",NA
"48738","no_change","no_change",109000,1318000,200,1600,"HEMLOCK",NA
"48739","no_change","no_change",109000,1342000,200,1600,"HEMLOCK",NA
"48740","no_change","no_change",109000,1366000,200,1600,"HEMLOCK",NA
"48741","no_change","no_change",109000,1390000,200,1600,"HEMLOCK",NA
"48742","no_change","no_change",109000,1414000,200,1600,"HEMLOCK",NA
"48743","no_change","no_change",109000,1438000,200,1600,"HEMLOCK",NA
"48744","no_change","no_change",133000,838000,200,1600,"HEMLOCK",NA
"48745","no_change","no_change",133000,862000,200,1600,"HEMLOCK",NA
"48746","no_change","no_change",133000,886000,200,1600,"HEMLOCK",NA
"48747","no_change","no_change",133000,910000,200,1600,"HEMLOCK",NA
"48748","no_change","no_change",133000,934000,200,1600,"HEMLOCK",NA
"48749","no_change","no_change",133000,958000,200,1600,"HEMLOCK",NA
"48750","no_change","no_change",133000,982000,200,1600,"HEMLOCK",NA
"48751","no_change","no_change",133000,1006000,200,1600,"HEMLOCK",NA
"48752","no_change","no_change",133000,1030000,200,1600,"HEMLOCK",NA
"48753","no_change","no_change",133000,1054000,200,1600,"HEMLOCK",NA
"48754","no_change","no_change",133000,1078000,200,1600,"HEMLOCK",NA
"48755","no_change","no_change",133000,1102000,200,1600,"HEMLOCK",NA
"48756","no_change","no_change",133000,1126000,200,1600,"HEMLOCK",NA
"48757","no_change","no_change",133000,1150000,200,1600,"HEMLOCK",NA
"48758","no_change","no_change",133000,1174000,200,1600,"HEMLOCK",NA
"48759","no_change","no_change",133000,1198000,200,1600,"HEMLOCK",NA
"48760","no_change","no_change",133000,1222000,200,1600,"HEMLOCK",NA
"48761","no_change","no_change",133000,1246000,200,1600,"HEMLOCK",NA
"48762","no_change","no_change",133000,1270000,200,1600,"HEMLOCK",NA
"48763","no_change","no_change",133000,1294000,200,1600,"HEMLOCK",NA
"48764","no_change","no_change",133000,1318000,200,1600,"HEMLOCK",NA
"48765","no_change","no_change",133000,1342000,200,1600,"HEMLOCK",NA
"48766","no_change","no_change",133000,1366000,200,1600,"HEMLOCK",NA
"48767","no_change","no_change",133000,1390000,200,1600,"HEMLOCK",NA
"48768","no_change","no_change",133000,1414000,200,1600,"HEMLOCK",NA
"48769","no_change","no_change",133000,1438000,200,1600,"HEMLOCK",NA
"48770","no_change","no_change",157000,838000,200,1600,"HEMLOCK",NA
"48771","no_change","no_change",157000,862000,200,1600,"HEMLOCK",NA
"48772","no_change","no_change",157000,886000,200,1600,"HEMLOCK",NA
"48773","no_change","no_change",157000,910000,200,1600,"HEMLOCK",NA
"48774","no_change","no_change",157000,934000,200,1600,"HEMLOCK",NA
"48775","no_change","no_change",157000,958000,200,1600,"HEMLOCK",NA
"48776","no_change","no_change",157000,982000,200,1600,"HEMLOCK",NA
"48777","no_change","no_change",157000,1006000,200,1600,"HEMLOCK",NA
"48778","no_change","no_change",157000,1030000,200,1600,"HEMLOCK",NA
"48779","no_change","no_change",157000,1054000,200,1600,"HEMLOCK",NA
"48780","no_change","no_change",157000,1078000,200,1600,"HEMLOCK",NA
"48781","no_change","no_change",157000,1102000,200,1600,"HEMLOCK",NA
"48782","no_change","no_change",157000,1126000,200,1600,"HEMLOCK",NA
"48783","no_change","no_change",157000,1150000,200,1600,"HEMLOCK",NA
"48784","no_change","no_change",157000,1174000,200,1600,"HEMLOCK",NA
"48785","no_change","no_change",157000,1198000,200,1600,"HEMLOCK",NA
"48786","no_change","no_change",157000,1222000,200,1600,"HEMLOCK",NA
"48787","no_change","no_change",157000,1246000,200,1600,"HEMLOCK",NA
"48788","no_change","no_change",157000,1270000,200,1600,"HEMLOCK",NA
"48789","no_change","no_change",157000,1294000,200,1600,"HEMLOCK",NA
"48790","no_change","no_change",157000,1318000,200,1600,"HEMLOCK",NA
"48791","no_change","no_change",157000,1342000,200,1600,"HEMLOCK",NA
"48792","no_change","no_change",157000,1366000,200,1600,"HEMLOCK",NA
"48793","no_change","no_change",157000,1390000,200,1600,"HEMLOCK",NA
"48794","no_change","no_change",157000,1414000,200,1600,"HEMLOCK",NA
"48795","no_change","no_change",157000,1438000,200,1600,"HEMLOCK",NA
"48796","no_change","no_change",157000,1462000,200,1600,"HEMLOCK",NA
"48797","no_change","no_change",181000,838000,200,1600,"HEMLOCK",NA
"48798","no_change","no_change",181000,862000,200,1600,"HEMLOCK",NA
"48799","no_change","no_change",181000,886000,200,1600,"HEMLOCK",NA
"48800","no_change","no_change",181000,910000,200,1600,"HEMLOCK",NA
"48801","no_change","no_change",181000,934000,200,1600,"HEMLOCK",NA
"48802","no_change","no_change",181000,958000,200,1600,"HEMLOCK",NA
"48803","no_change","no_change",181000,982000,200,1600,"HEMLOCK",NA
"48804","no_change","no_change",181000,1006000,200,1600,"HEMLOCK",NA
"48805","no_change","no_change",181000,1030000,200,1600,"HEMLOCK",NA
"48806","no_change","no_change",181000,1054000,200,1600,"HEMLOCK",NA
"48807","no_change","no_change",181000,1078000,200,1600,"HEMLOCK",NA
"48808","no_change","no_change",181000,1102000,200,1600,"HEMLOCK",NA
"48809","no_change","no_change",181000,1126000,200,1600,"HEMLOCK",NA
"48810","no_change","no_change",181000,1150000,200,1600,"HEMLOCK",NA
"48811","no_change","no_change",181000,1174000,200,1600,"HEMLOCK",NA
"48812","no_change","no_change",181000,1198000,200,1600,"HEMLOCK",NA
"48813","no_change","no_change",181000,1222000,200,1600,"HEMLOCK",NA
"48814","no_change","no_change",181000,1246000,200,1600,"HEMLOCK",NA
"48815","no_change","no_change",181000,1270000,200,1600,"HEMLOCK",NA
"48816","no_change","no_change",181000,1294000,200,1600,"HEMLOCK",NA
"48817","no_change","no_change",181000,1318000,200,1600,"HEMLOCK",NA
"48818","no_change","no_change",181000,1342000,200,1600,"HEMLOCK",NA
"48819","no_change","no_change",181000,1366000,200,1600,"HEMLOCK",NA
"48820","no_change","no_change",181000,1390000,200,1600,"HEMLOCK",NA
"48821","no_change","no_change",205000,838000,200,1600,"HEMLOCK",NA
"48822","no_change","no_change",205000,862000,200,1600,"HEMLOCK",NA
"48823","no_change","no_change",205000,886000,200,1600,"HEMLOCK",NA
"48824","no_change","no_change",205000,910000,200,1600,"HEMLOCK",NA
"48825","no_change","no_change",205000,934000,200,1600,"HEMLOCK",NA
"48826","no_change","no_change",205000,958000,200,1600,"HEMLOCK",NA
"48827","no_change","no_change",205000,982000,200,1600,"HEMLOCK",NA
"48828","no_change","no_change",205000,1006000,200,1600,"HEMLOCK",NA
"48829","no_change","no_change",205000,1030000,200,1600,"HEMLOCK",NA
"48830","no_change","no_change",205000,1054000,200,1600,"HEMLOCK",NA
"48831","no_change","no_change",205000,1078000,200,1600,"HEMLOCK",NA
"48832","no_change","no_change",205000,1102000,200,1600,"HEMLOCK",NA
"48833","no_change","no_change",205000,1126000,200,1600,"HEMLOCK",NA
"48834","no_change","no_change",205000,1150000,200,1600,"HEMLOCK",NA
"48835","no_change","no_change",205000,1174000,200,1600,"HEMLOCK",NA
"48836","no_change","no_change",205000,1198000,200,1600,"HEMLOCK",NA
"48837","no_change","no_change",205000,1222000,200,1600,"HEMLOCK",NA
"48838","no_change","no_change",205000,1246000,200,1600,"HEMLOCK",NA
"48839","no_change","no_change",205000,1270000,200,1600,"HEMLOCK",NA
"48840","no_change","no_change",205000,1294000,200,1600,"HEMLOCK",NA
"48841","no_change","no_change",205000,1318000,200,1600,"HEMLOCK",NA
"48842","no_change","no_change",205000,1342000,200,1600,"HEMLOCK",NA
"48843","no_change","no_change",205000,1366000,200,1600,"HEMLOCK",NA
"48844","no_change","no_change",205000,1390000,200,1600,"HEMLOCK",NA
"48845","no_change","no_change",229000,838000,200,1600,"HEMLOCK",NA
"48846","no_change","no_change",229000,862000,200,1600,"HEMLOCK",NA
"48847","no_change","no_change",229000,886000,200,1600,"HEMLOCK",NA
"48848","no_change","no_change",229000,910000,200,1600,"HEMLOCK",NA
